timestamp,image_name,object_id,category,color,size_category,confidence,method,area_pixels,aspect_ratio,shape_category,circularity,solidity,extent,color_hsv,color_kmeans,confidence_hsv,confidence_kmeans,roi_image,ground_truth
2026-05-24T21:17:29.782551,photo_6_2026-05-24_15-36-23.jpg,3,Flash Drive,black,small,0.76,combined,16267,1.06,oval,0.848,0.992,0.753,black,black,1.0,0.4,20260524_211729_783886.jpg,
2026-05-24T21:17:29.782566,photo_6_2026-05-24_15-36-23.jpg,4,Mouse,black,medium,0.88,combined,31550,1.82,oval,0.687,0.994,0.732,black,black,1.0,0.436,20260524_211729_784191.jpg,
2026-05-24T21:17:37.501762,photo_70_2026-05-24_15-36-01.jpg,1,Unknown Object,black,small,0.291,combined,5560,1.12,ring_like,0.348,0.739,0.487,black,black,0.972,0.457,20260524_211737_501841.jpg,
2026-05-24T21:17:37.501791,photo_70_2026-05-24_15-36-01.jpg,2,Headphones,black,medium,0.579,combined,107888,1.69,ring_like,0.395,0.791,0.65,black,black,0.742,0.549,20260524_211737_502255.jpg,
2026-05-24T21:17:45.077923,photo_71_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.76,combined,9671,1.07,oval,0.46,0.819,0.6,black,black,1.0,0.449,20260524_211745_078025.jpg,
2026-05-24T21:17:45.077952,photo_71_2026-05-24_15-36-01.jpg,2,Flash Drive,black,small,0.677,combined,14933,1.47,block,0.289,0.806,0.549,black,black,0.891,0.483,20260524_211745_078466.jpg,
2026-05-24T21:17:45.077968,photo_71_2026-05-24_15-36-01.jpg,3,USB-C Cable,black,small,0.76,combined,5972,3.33,irregular,0.168,0.612,0.227,black,black,1.0,0.808,20260524_211745_078825.jpg,
2026-05-24T21:17:45.077982,photo_71_2026-05-24_15-36-01.jpg,4,Flash Drive,black,small,0.75,combined,10894,1.16,block,0.172,0.54,0.318,black,black,0.987,0.657,20260524_211745_079149.jpg,
2026-05-24T21:17:52.946953,photo_72_2026-05-24_15-36-01.jpg,1,Unknown Object,black,small,0.286,combined,6547,1.65,ring_like,0.4,0.808,0.536,black,black,0.952,0.43,20260524_211752_947050.jpg,
2026-05-24T21:17:52.946983,photo_72_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.759,combined,3119,1.25,ring_like,0.266,0.605,0.354,black,black,0.999,0.418,20260524_211752_947532.jpg,
2026-05-24T21:17:52.946999,photo_72_2026-05-24_15-36-01.jpg,3,Headphones,black,medium,0.577,combined,107311,1.7,ring_like,0.288,0.743,0.598,black,black,0.739,0.577,20260524_211752_947785.jpg,
2026-05-24T21:17:59.929640,photo_73_2026-05-24_15-36-01.jpg,1,Headphones,black,large,0.597,combined,215326,1.3,ring_like,0.096,0.696,0.481,black,black,0.765,0.572,20260524_211759_929705.jpg,
2026-05-24T21:18:08.062072,photo_74_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,small,0.754,combined,4867,1.35,ring_like,0.194,0.534,0.304,black,black,0.992,0.474,20260524_211808_062165.jpg,
2026-05-24T21:18:08.062104,photo_74_2026-05-24_15-36-01.jpg,2,Unknown Object,black,small,0.3,combined,7745,1.14,ring_like,0.255,0.634,0.436,black,black,0.999,0.467,20260524_211808_062718.jpg,
2026-05-24T21:18:08.062121,photo_74_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.71,combined,3253,3.09,irregular,0.257,0.88,0.348,black,black,0.935,0.513,20260524_211808_063032.jpg,
2026-05-24T21:18:15.818361,photo_75_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.167,combined,108514,1.2,irregular,0.072,0.307,0.203,black,black,0.556,0.5,20260524_211815_818424.jpg,
2026-05-24T21:18:22.962745,photo_76_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.217,combined,115943,1.29,ring_like,0.089,0.371,0.275,black,black,0.722,0.443,20260524_211822_962798.jpg,
2026-05-24T21:18:29.631981,photo_77_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.248,combined,151113,1.27,irregular,0.058,0.375,0.262,black,black,0.827,0.57,20260524_211829_632056.jpg,
2026-05-24T21:18:29.632011,photo_77_2026-05-24_15-36-01.jpg,2,Flash Drive,red,small,0.75,combined,5256,1.4,oval,0.444,0.861,0.472,red,red,0.987,0.617,20260524_211829_635730.jpg,
2026-05-24T21:18:37.157617,photo_78_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.248,combined,180616,1.07,irregular,0.037,0.392,0.287,black,black,0.826,0.626,20260524_211837_157673.jpg,
2026-05-24T21:18:45.419669,photo_79_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.154,combined,70679,1.22,ring_like,0.092,0.231,0.145,black,black,0.513,0.383,20260524_211845_419724.jpg,
2026-05-24T21:18:51.651667,photo_7_2026-05-24_15-36-01.jpg,1,Unknown Object,black,small,0.3,combined,6601,3.52,irregular,0.228,0.715,0.558,black,black,1.0,0.462,20260524_211851_651740.jpg,
2026-05-24T21:18:51.651698,photo_7_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,medium,0.663,combined,80971,1.26,irregular,0.049,0.447,0.307,black,black,0.872,0.491,20260524_211851_652190.jpg,
2026-05-24T21:18:58.005767,photo_7_2026-05-24_15-36-23.jpg,1,Unknown Object,black,large,0.266,combined,89144,1.05,irregular,0.026,0.196,0.153,black,black,0.886,0.385,20260524_211858_005844.jpg,
2026-05-24T21:18:58.005797,photo_7_2026-05-24_15-36-23.jpg,2,USB-C Cable,black,medium,0.645,combined,17065,2.75,irregular,0.043,0.191,0.111,black,black,0.848,0.496,20260524_211858_009533.jpg,
2026-05-24T21:19:03.106051,photo_80_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.235,combined,81714,1.15,irregular,0.014,0.17,0.121,black,black,0.784,0.5,20260524_211903_106110.jpg,
2026-05-24T21:19:09.146681,photo_81_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.22,combined,78589,1.31,ring_like,0.182,0.319,0.222,black,black,0.734,0.4,20260524_211909_147910.jpg,
2026-05-24T21:19:16.139300,photo_82_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.563,combined,14243,1.76,irregular,0.064,0.159,0.088,black,black,0.74,0.435,20260524_211916_139391.jpg,
2026-05-24T21:19:16.139333,photo_82_2026-05-24_15-36-01.jpg,2,Unknown Object,black,large,0.233,combined,35747,1.13,irregular,0.029,0.098,0.061,black,black,0.778,0.487,20260524_211916_140740.jpg,
2026-05-24T21:19:16.139349,photo_82_2026-05-24_15-36-01.jpg,3,USB-C Cable,black,medium,0.632,combined,30730,1.22,irregular,0.031,0.089,0.073,black,black,0.831,0.523,20260524_211916_143901.jpg,
2026-05-24T21:19:25.672512,photo_83_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.76,combined,7222,2.68,irregular,0.05,0.392,0.065,black,black,1.0,0.508,20260524_211925_672608.jpg,
2026-05-24T21:19:25.672545,photo_83_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,medium,0.744,combined,15997,2.88,irregular,0.024,0.203,0.104,black,black,0.979,0.489,20260524_211925_673605.jpg,
2026-05-24T21:19:25.672561,photo_83_2026-05-24_15-36-01.jpg,3,USB-C Cable,black,medium,0.744,combined,16384,2.5,irregular,0.023,0.184,0.093,black,black,0.979,0.499,20260524_211925_674745.jpg,
2026-05-24T21:19:31.640370,photo_84_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.247,combined,43239,1.85,irregular,0.054,0.216,0.125,black,black,0.822,0.443,20260524_211931_640429.jpg,
2026-05-24T21:19:39.007066,photo_85_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.262,combined,59148,1.66,ring_like,0.103,0.289,0.193,black,black,0.873,0.431,20260524_211939_007133.jpg,
2026-05-24T21:19:44.385453,photo_86_2026-05-24_15-36-01.jpg,1,Unknown Object,black,long_thin,0.3,combined,8785,4.68,irregular,0.168,0.761,0.325,black,black,1.0,0.542,20260524_211944_385520.jpg,
2026-05-24T21:19:51.118807,photo_87_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.76,combined,4521,1.92,oval,0.464,0.849,0.655,black,black,1.0,0.471,20260524_211951_118860.jpg,
2026-05-24T21:20:00.962595,photo_88_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,medium,0.683,combined,36319,1.03,irregular,0.043,0.178,0.098,black,black,0.899,0.61,20260524_212000_962668.jpg,
2026-05-24T21:20:00.962623,photo_88_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.644,combined,19143,1.82,ring_like,0.126,0.456,0.196,black,black,0.847,0.819,20260524_212000_965431.jpg,
2026-05-24T21:20:08.992924,photo_89_2026-05-24_15-36-01.jpg,1,Flash Drive,black,small,0.759,combined,3483,2.57,irregular,0.166,0.52,0.321,black,black,0.999,0.426,20260524_212008_993014.jpg,
2026-05-24T21:20:08.992954,photo_89_2026-05-24_15-36-01.jpg,2,Mouse,black,large,0.867,combined,179389,1.7,block,0.099,0.624,0.476,black,black,0.985,0.569,20260524_212008_993421.jpg,
2026-05-24T21:20:08.992970,photo_89_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.76,combined,17574,1.56,block,0.145,0.58,0.385,black,black,1.0,0.476,20260524_212008_995449.jpg,
2026-05-24T21:20:16.079709,photo_8_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.232,combined,100844,1.21,irregular,0.035,0.265,0.126,black,black,0.772,0.469,20260524_212016_079774.jpg,
2026-05-24T21:20:23.988443,photo_8_2026-05-24_15-36-23.jpg,1,USB-C Cable,black,medium,0.735,combined,86177,1.28,irregular,0.061,0.197,0.155,black,black,0.968,0.421,20260524_212023_988530.jpg,
2026-05-24T21:20:23.988476,photo_8_2026-05-24_15-36-23.jpg,2,Unknown Object,black,large,0.266,combined,97553,1.03,irregular,0.058,0.313,0.206,black,black,0.887,0.532,20260524_212023_991885.jpg,
2026-05-24T21:20:31.091344,photo_90_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.232,combined,94675,1.62,ring_like,0.082,0.277,0.204,black,black,0.774,0.431,20260524_212031_091402.jpg,
2026-05-24T21:20:38.336591,photo_91_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.242,combined,45928,1.95,irregular,0.015,0.17,0.11,black,black,0.807,0.555,20260524_212038_336664.jpg,
2026-05-24T21:20:38.336622,photo_91_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,medium,0.76,combined,5071,2.64,irregular,0.056,0.18,0.098,black,black,1.0,0.477,20260524_212038_339319.jpg,
2026-05-24T21:20:49.234437,photo_92_2026-05-24_15-36-01.jpg,1,USB-C Cable,black,small,0.756,combined,4604,1.11,ring_like,0.283,0.597,0.303,black,black,0.995,0.36,20260524_212049_234562.jpg,
2026-05-24T21:20:49.234465,photo_92_2026-05-24_15-36-01.jpg,2,USB-C Cable,black,small,0.758,combined,3340,1.4,ring_like,0.17,0.614,0.156,black,black,0.998,0.565,20260524_212049_235062.jpg,
2026-05-24T21:20:49.234482,photo_92_2026-05-24_15-36-01.jpg,3,Flash Drive,black,small,0.76,combined,3332,1.29,oval,0.606,0.888,0.61,black,black,1.0,0.496,20260524_212049_235464.jpg,
2026-05-24T21:20:49.234511,photo_92_2026-05-24_15-36-01.jpg,4,Headphones,black,medium,0.77,combined,51122,2.39,irregular,0.126,0.691,0.471,black,black,0.987,0.772,20260524_212049_235683.jpg,
2026-05-24T21:20:58.402668,photo_93_2026-05-24_15-36-01.jpg,1,Mouse,black,medium,0.873,combined,72396,1.36,oval,0.478,0.777,0.544,black,black,0.992,0.541,20260524_212058_403215.jpg,
2026-05-24T21:21:05.152406,photo_94_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.281,combined,75394,1.25,irregular,0.049,0.213,0.13,black,black,0.937,0.473,20260524_212105_152460.jpg,
2026-05-24T21:21:11.448858,photo_95_2026-05-24_15-36-01.jpg,1,Mouse,black,large,0.879,combined,201540,1.02,oval,0.555,0.685,0.523,black,black,0.999,0.588,20260524_212111_448930.jpg,
2026-05-24T21:21:15.291896,photo_96_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.277,combined,131603,1.01,irregular,0.044,0.295,0.192,black,black,0.922,0.509,20260524_212115_291956.jpg,
2026-05-24T21:21:21.275939,photo_97_2026-05-24_15-36-01.jpg,1,Mouse,black,medium,0.86,combined,122029,1.08,oval,0.835,0.996,0.768,black,black,0.977,0.516,20260524_212121_278701.jpg,
2026-05-24T21:21:26.401672,photo_98_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.276,combined,108348,1.27,ring_like,0.149,0.335,0.187,black,black,0.921,0.443,20260524_212126_401731.jpg,
2026-05-24T21:21:32.272065,photo_99_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.266,combined,168483,1.24,irregular,0.045,0.449,0.276,black,black,0.888,0.642,20260524_212132_272118.jpg,
2026-05-24T21:21:39.885651,photo_9_2026-05-24_15-36-01.jpg,1,Unknown Object,black,large,0.254,combined,97330,1.02,irregular,0.024,0.23,0.115,black,black,0.847,0.516,20260524_212139_885702.jpg,
2026-05-24T21:21:46.207670,photo_9_2026-05-24_15-36-23.jpg,1,Mouse,black,medium,0.88,combined,76598,1.47,oval,0.79,0.995,0.796,black,black,1.0,0.433,20260524_212146_207744.jpg,
2026-05-24T21:21:46.207699,photo_9_2026-05-24_15-36-23.jpg,2,Flash Drive,black,small,0.76,combined,23573,2.17,oval,0.638,0.994,0.823,black,black,1.0,0.416,20260524_212146_208613.jpg,
2026-06-14T18:31:44.790146,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,143652,2.13,rectangular,0.352,0.84,0.711,silver,silver,0.548,0.429,20260614_183145_219106.jpg,
2026-06-14T18:31:44.906413,Image_43.jpg,2,Charger Adapter,silver,medium,0.607,yolo,118404,1.52,oval,0.714,0.99,0.899,silver,silver,0.571,0.376,20260614_183145_220773.jpg,
2026-06-14T19:06:12.615486,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,1,Charger Adapter,silver,medium,1.0,yolo,12803,1.38,oval,0.453,0.848,0.726,silver,silver,0.63,0.595,20260614_190612_803627.jpg,
2026-06-14T19:06:12.697390,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,2,Charger Adapter,silver,medium,0.529,yolo,14380,1.05,oval,0.51,0.953,0.555,silver,silver,0.56,0.539,20260614_190612_804038.jpg,
2026-06-14T19:06:12.770489,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,3,Charger Adapter,silver,medium,0.302,yolo,9602,1.16,oval,0.793,1.001,0.919,silver,silver,0.672,0.64,20260614_190612_804386.jpg,
2026-06-14T20:04:12.504671,Image_6.jpeg,1,Charger Adapter,silver,small,0.503,combined,90661,1.69,block,0.114,0.523,0.441,silver,white,0.599,0.519,20260614_200412_695177.jpg,
2026-06-14T20:04:31.618003,Image_43.jpg,1,Headphones,silver,medium,0.662,combined,34028,2.47,irregular,0.4,0.862,0.552,silver,silver,0.849,0.46,20260614_200431_695498.jpg,
2026-06-14T20:04:57.084010,Image_42.jpg,1,Mouse,black,medium,0.858,combined,110780,1.26,rectangular,0.41,0.891,0.607,gray,black,0.975,0.507,20260614_200457_084068.jpg,
2026-06-14T20:05:00.222302,Image_43.jpg,1,Headphones,silver,medium,0.662,combined,34028,2.47,irregular,0.4,0.862,0.552,silver,silver,0.849,0.46,20260614_200500_222578.jpg,
2026-06-14T20:05:02.875050,Image_44.jpg,1,USB-C Cable,white,long_thin,0.437,combined,14355,4.2,irregular,0.052,0.373,0.267,white,white,0.575,0.51,20260614_200502_875101.jpg,
2026-06-14T20:05:05.936292,Image_45.jpg,1,Flash Drive,black,small,0.753,combined,2742,1.11,oval,0.782,0.987,0.661,black,black,0.991,0.468,20260614_200505_936352.jpg,
2026-06-14T20:05:10.780779,Image_46.jpg,1,USB-C Cable,silver,medium,0.405,combined,47244,1.56,irregular,0.073,0.292,0.23,silver,silver,0.533,0.407,20260614_200510_780835.jpg,
2026-06-14T20:05:16.503233,Image_47.jpg,1,Unknown Object,black,long_thin,0.259,combined,13420,4.0,rectangular,0.354,0.881,0.666,black,black,0.865,0.395,20260614_200516_503309.jpg,
2026-06-14T20:05:16.503264,Image_47.jpg,2,Unknown Object,black,long_thin,0.3,combined,3397,9.64,irregular,0.164,0.908,0.564,black,black,1.0,0.385,20260614_200516_503805.jpg,
2026-06-14T20:05:32.630403,Image_6.jpeg,1,Charger Adapter,silver,small,0.503,combined,90661,1.69,block,0.114,0.523,0.441,silver,white,0.599,0.519,20260614_200532_630471.jpg,
2026-06-14T20:06:19.871303,Image_43.jpg,1,Charger Adapter,silver,medium,0.997,yolo,144472,2.1,rectangular,0.343,0.832,0.689,silver,silver,0.545,0.44,20260614_200620_070672.jpg,
2026-06-14T20:06:19.998608,Image_43.jpg,2,Charger Adapter,silver,medium,0.607,yolo,118948,1.51,oval,0.711,0.988,0.897,silver,silver,0.568,0.374,20260614_200620_072372.jpg,
2026-06-14T20:07:48.879888,01ebc3ce9219b7cfaf75624bde1348922fa67727.jpg,1,Mouse,white,large,0.737,yolo,107816,1.4,oval,0.799,0.997,0.921,white,white,0.95,0.449,20260614_200748_910571.jpg,
2026-06-14T20:08:48.339794,Image_2.jpeg,1,Headphones,black,medium,0.942,yolo,646370,1.3,oval,0.508,0.947,0.723,black,black,0.549,0.568,20260614_200849_014487.jpg,
2026-06-14T20:08:48.499769,Image_2.jpeg,2,Flash Drive,black,small,0.524,yolo,20788,2.0,block,0.412,0.887,0.562,black,black,0.761,0.758,20260614_200849_020776.jpg,
2026-06-14T20:08:48.667496,Image_2.jpeg,3,Mouse,black,small,0.392,yolo,41476,2.66,irregular,0.367,0.924,0.565,black,black,0.075,0.571,20260614_200849_021236.jpg,
2026-06-14T20:08:48.821473,Image_2.jpeg,4,Mouse,black,small,0.303,yolo,21164,1.79,block,0.389,0.856,0.512,black,black,0.748,0.748,20260614_200849_022113.jpg,
2026-06-14T20:09:17.094760,8L6lQWJdNMM.jpg,1,Flash Drive,black,medium,0.63,yolo,28088,2.9,rectangular,0.557,0.988,0.969,black,black,0.781,0.796,20260614_200917_137799.jpg,
2026-06-14T20:09:56.949751,-usb-426733875_webp.rf.780fa5e34bbebe73e313a04a776c7372.jpg,1,Flash Drive,white,medium,0.777,yolo,16918,1.35,ring_like,0.405,0.794,0.433,white,white,0.761,0.607,20260614_200956_949832.jpg,
2026-06-14T20:09:57.445551,17afc481b08a2220f67fd114c3093644_large_webp.rf.40cacf84743a733cd305bc10fb7b6233.jpg,1,Mouse,black,large,0.629,yolo,64950,1.03,oval,0.798,0.998,0.759,black,black,0.736,0.512,20260614_200957_547097.jpg,
2026-06-14T20:09:57.547019,17afc481b08a2220f67fd114c3093644_large_webp.rf.40cacf84743a733cd305bc10fb7b6233.jpg,2,Mouse,black,large,0.5,yolo,62610,1.01,oval,0.807,0.999,0.771,black,black,0.769,0.613,20260614_200957_547946.jpg,
2026-06-14T20:09:58.053802,32a2556bc883e91e0c05a720dfa382bd4a58f777_original_jpeg.rf.ce3e1e17aa6a687241914af69241c742.jpg,1,Mouse,black,large,0.839,yolo,51517,1.14,oval,0.746,0.996,0.677,black,black,0.771,0.347,20260614_200958_053863.jpg,
2026-06-14T20:09:58.728765,8L6lQWJdNMM_jpg.rf.4723a5ce8c5181800da42a59064970a0.jpg,1,Flash Drive,black,medium,0.873,yolo,9950,3.79,rectangular,0.489,0.996,0.971,black,black,0.762,0.779,20260614_200958_728826.jpg,
2026-06-14T20:09:59.285798,Fleshka-Zhvachka-8-Gb-silikon-500x500_jpg.rf.aac037f79323e17337feae071b61d18e.jpg,1,Flash Drive,orange,large,0.811,yolo,36238,1.57,oval,0.519,0.934,0.533,orange,orange,0.677,0.683,20260614_200959_497944.jpg,
2026-06-14T20:09:59.393245,Fleshka-Zhvachka-8-Gb-silikon-500x500_jpg.rf.aac037f79323e17337feae071b61d18e.jpg,2,Flash Drive,orange,medium,0.664,yolo,25136,1.68,ring_like,0.437,0.855,0.555,orange,orange,0.645,0.622,20260614_200959_498744.jpg,
2026-06-14T20:09:59.497854,Fleshka-Zhvachka-8-Gb-silikon-500x500_jpg.rf.aac037f79323e17337feae071b61d18e.jpg,3,Flash Drive,orange,medium,0.543,yolo,18591,2.01,ring_like,0.466,0.866,0.602,orange,orange,0.593,0.554,20260614_200959_499235.jpg,
2026-06-14T20:10:00.467017,Image_16_png.rf.09f6284f7fc89bf3c8f6f2137d003850.jpg,1,USB-C Cable,silver,large,0.541,yolo,35937,1.54,ring_like,0.492,0.895,0.653,silver,silver,0.528,0.416,20260614_201000_574726.jpg,
2026-06-14T20:10:00.574650,Image_16_png.rf.09f6284f7fc89bf3c8f6f2137d003850.jpg,2,Headphones,silver,large,0.344,yolo,35886,1.53,ring_like,0.495,0.896,0.657,silver,silver,0.527,0.395,20260614_201000_575635.jpg,
2026-06-14T20:10:01.108609,Image_26_jpg.rf.01739b7627af227f7d64365d553affa5.jpg,1,USB-C Cable,silver,large,0.577,yolo,32557,1.09,ring_like,0.137,0.536,0.383,silver,silver,0.813,0.462,20260614_201001_326041.jpg,
2026-06-14T20:10:01.215121,Image_26_jpg.rf.01739b7627af227f7d64365d553affa5.jpg,2,USB-C Cable,silver,large,0.404,yolo,20214,1.52,ring_like,0.319,0.436,0.308,silver,white,0.707,0.416,20260614_201001_327209.jpg,
2026-06-14T20:10:01.325956,Image_26_jpg.rf.01739b7627af227f7d64365d553affa5.jpg,3,USB-C Cable,black,medium,0.343,yolo,8936,1.07,irregular,0.031,0.163,0.121,silver,black,0.387,0.462,20260614_201001_327844.jpg,
2026-06-14T20:10:02.485781,Image_28_jpg.rf.27d16c55b428f658afa45886b5798a0c.jpg,1,USB-C Cable,gray,medium,0.383,yolo,9031,1.24,ring_like,0.169,0.318,0.178,gray,gray,0.861,0.461,20260614_201002_625305.jpg,
2026-06-14T20:10:02.625210,Image_28_jpg.rf.27d16c55b428f658afa45886b5798a0c.jpg,2,USB-C Cable,black,medium,0.362,yolo,6646,1.38,ring_like,0.195,0.299,0.212,black,black,0.543,0.456,20260614_201002_626211.jpg,
2026-06-14T20:10:04.578089,Image_35_jpg.rf.1029900ff9c67f659a4406a58b75153f.jpg,1,USB-C Cable,silver,medium,0.27,yolo,31509,1.05,ring_like,0.159,0.605,0.379,silver,white,0.536,0.382,20260614_201004_578146.jpg,
2026-06-14T20:10:05.211631,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,1,Charger Adapter,silver,medium,1.0,yolo,12933,1.42,ring_like,0.44,0.839,0.715,silver,silver,0.632,0.597,20260614_201005_391800.jpg,
2026-06-14T20:10:05.304936,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,2,Charger Adapter,silver,medium,0.529,yolo,14075,1.07,oval,0.499,0.935,0.554,silver,silver,0.559,0.528,20260614_201005_392271.jpg,
2026-06-14T20:10:05.391738,Image_44_jpg.rf.65812f2cd7754e620b27e0aef58e72ab.jpg,3,Charger Adapter,silver,medium,0.302,yolo,10016,1.15,oval,0.783,0.997,0.904,silver,silver,0.666,0.643,20260614_201005_392600.jpg,
2026-06-14T20:10:06.246860,Image_46_jpg.rf.bf87e2492fac79eee5753ebd8564ed31.jpg,1,Charger Adapter,silver,medium,0.999,yolo,20022,1.14,ring_like,0.344,0.818,0.676,silver,silver,0.692,0.632,20260614_201006_490032.jpg,
2026-06-14T20:10:06.369579,Image_46_jpg.rf.bf87e2492fac79eee5753ebd8564ed31.jpg,2,Charger Adapter,silver,medium,0.558,yolo,29122,1.03,oval,0.554,1.027,0.794,silver,silver,0.74,0.489,20260614_201006_490662.jpg,
2026-06-14T20:10:06.489947,Image_46_jpg.rf.bf87e2492fac79eee5753ebd8564ed31.jpg,3,Charger Adapter,gray,medium,0.27,yolo,5176,2.18,ring_like,0.204,0.562,0.458,gray,silver,0.8,0.513,20260614_201006_491763.jpg,
2026-06-14T20:10:07.086922,Image_4_jpeg.rf.1dd6f122b7acfbce114775ebc0b86ce6.jpg,1,Headphones,silver,medium,0.495,yolo,24520,1.59,ring_like,0.486,0.856,0.552,silver,black,0.582,0.367,20260614_201007_087012.jpg,
2026-06-14T20:10:07.664982,a8a9686d4abc5332_jpg.rf.ff03bb6bd623e0b8515074ef6c96d362.jpg,1,Flash Drive,black,large,0.73,yolo,27572,1.41,oval,0.526,0.888,0.503,black,black,0.607,0.595,20260614_201007_665052.jpg,
2026-06-14T20:10:08.602435,canvas_image_photo_constructor2502img25020_59869jpg_jpg.rf.858b50f74346cf969d844bf907a17643.jpg,1,Flash Drive,black,medium,0.774,yolo,12913,1.57,oval,0.505,1.076,0.518,blue,black,0.758,0.752,20260614_201008_923318.jpg,
2026-06-14T20:10:08.703646,canvas_image_photo_constructor2502img25020_59869jpg_jpg.rf.858b50f74346cf969d844bf907a17643.jpg,2,Flash Drive,white,medium,0.535,yolo,13780,3.13,rectangular,0.41,0.871,0.762,white,white,0.483,0.459,20260614_201008_923825.jpg,
2026-06-14T20:10:08.812038,canvas_image_photo_constructor2502img25020_59869jpg_jpg.rf.858b50f74346cf969d844bf907a17643.jpg,3,Flash Drive,white,medium,0.314,yolo,19521,1.48,ring_like,0.26,0.673,0.502,white,white,0.619,0.593,20260614_201008_924141.jpg,
2026-06-14T20:10:08.923252,canvas_image_photo_constructor2502img25020_59869jpg_jpg.rf.858b50f74346cf969d844bf907a17643.jpg,4,Flash Drive,silver,medium,0.25,yolo,9208,3.96,rectangular,0.46,0.994,0.969,silver,silver,0.689,0.607,20260614_201008_924533.jpg,
2026-06-14T20:10:09.600917,images-1-_jpeg.rf.33bb75d29414cc90e57c0ac06bd1215b.jpg,1,Flash Drive,silver,large,0.895,yolo,33049,1.3,oval,0.568,0.985,0.505,silver,silver,0.932,0.93,20260614_201009_601003.jpg,
2026-06-14T20:10:11.568204,images-3-_jpeg.rf.10d43bcccffde63e981c7798685e64ef.jpg,1,Flash Drive,white,large,0.781,yolo,50755,1.22,ring_like,0.452,0.813,0.591,white,white,0.734,0.685,20260614_201011_859293.jpg,
2026-06-14T20:10:11.673308,images-3-_jpeg.rf.10d43bcccffde63e981c7798685e64ef.jpg,2,Flash Drive,white,large,0.713,yolo,39797,1.25,ring_like,0.448,0.85,0.565,white,white,0.779,0.748,20260614_201011_860625.jpg,
2026-06-14T20:10:11.782321,images-3-_jpeg.rf.10d43bcccffde63e981c7798685e64ef.jpg,3,Flash Drive,white,large,0.633,yolo,50659,1.28,ring_like,0.44,0.835,0.616,white,white,0.777,0.734,20260614_201011_861249.jpg,
2026-06-14T20:10:11.859215,images-3-_jpeg.rf.10d43bcccffde63e981c7798685e64ef.jpg,4,Flash Drive,white,long_thin,0.267,yolo,1625,4.45,rectangular,0.466,1.03,0.913,white,white,0.771,0.698,20260614_201011_861916.jpg,
2026-06-14T20:10:12.411238,images-5-_jpeg.rf.7bc0d6871549d8bd382b4719eb12b69f.jpg,1,Flash Drive,white,large,0.611,yolo,39308,1.06,oval,0.566,1.018,0.471,white,white,0.765,0.728,20260614_201012_503861.jpg,
2026-06-14T20:10:12.503790,images-5-_jpeg.rf.7bc0d6871549d8bd382b4719eb12b69f.jpg,2,Mouse,white,large,0.266,yolo,39601,1.01,oval,0.57,1.018,0.468,white,white,0.764,0.724,20260614_201012_504662.jpg,
2026-06-14T20:10:13.039496,images-9-_jpeg.rf.8ac3a3b1cc4d31b61eaabc983fbc7277.jpg,1,Mouse,black,large,0.825,yolo,49316,1.61,oval,0.803,1.003,0.902,black,black,0.776,0.551,20260614_201013_039556.jpg,
